"HostName","Location"
"MSGSPRDCAS06","PMAX-507"
"MSGSPRDCAS07","PMAX-507"
"MSGSPRDCAS11","PMAX-507"
"NBUPRDMST02","PMAX-507"
"OCMPRDAPP02","PMAX-507"
"ODIPRDAPP01","PMAX-507"
"ODPRDRAC01","PMAX-507"
"ODPRDRAC02","PMAX-507"
"ODTSTDB01","PMAX-507"
"PSTSTESX01","PMAX-507"
"PSTSTESX02","PMAX-507"
"PSTSTESX03","PMAX-507"
"PSTSTESX04","PMAX-507"
"PSTSTESX05","PMAX-507"
"PSTSTESX06","PMAX-507"
"PSTSTESX07","PMAX-507"
"PSTSTESX08","PMAX-507"
"PSTSTESX09","PMAX-507"
"PSTSTESX10","PMAX-507"
"PSTSTESX11","PMAX-507"
"PSTSTESX12","PMAX-507"
"PSTSTESX13","PMAX-507"
"RHPRDDBB02","PMAX-507"
"RIPTSTDB01","PMAX-507"
"SHRIMP","PMAX-507"
"SHRIMP_NEW","PMAX-507"
"STOPRDAPP01","PMAX-507"
"STOPRDAPP02","PMAX-507"
"STOPRDAPP03","PMAX-507"
"STOPRDAPP06","PMAX-507"
"STOTSTAPP01","PMAX-507"
"STOTSTAPP02_ICL","PMAX-507"
"SWPRDGW01","PMAX-507"
"TNGTSTRAC01","PMAX-507"
"TNGTSTRAC02","PMAX-507"
"UCMPRDDB02","PMAX-507"
"VIOTSTGEN02_YENI","PMAX-507"
"VIOTSTGEN03","PMAX-507"
"VIOTSTGEN03_FIZIKSEL","PMAX-507"
"YNPRDCLN03","PMAX-507"
"HG_PSPRDESX","PMAX-631"
"HG_PSPRDESX_DB","PMAX-631"
"HG_PSPRDESX_GK","PMAX-631"
"ATMPRDDB02","PMAX-631"
"ATMPRDDB03","PMAX-631"
"BSHSTSRV","PMAX-631"
"BSHSTSRVNEW","PMAX-631"
"BSSWCDB04","PMAX-631"
"BSSWCDB06","PMAX-631"
"DBTPRDDB01","PMAX-631"
"DBTPRDDB02","PMAX-631"
"DBTPRDDB02_1","PMAX-631"
"FRPRDDB01","PMAX-631"
"FRPRDDB03","PMAX-631"
"FRPRDDB04","PMAX-631"
"FRPRDDB05","PMAX-631"
"HSTPRDDB02","PMAX-631"
"KKEDUDB01NEW","PMAX-631"
"KKGNSTST03","PMAX-631"
"KKPRDDB02","PMAX-631"
"KKPRDDB03","PMAX-631"
"KKPRDDB04","PMAX-631"
"KKPRDDB05","PMAX-631"
"KKPRDDB06","PMAX-631"
"KMPPRDDB01","PMAX-631"
"KMPPRDDB02","PMAX-631"
"KMPPRDDB04","PMAX-631"
"KMPPRDDB05","PMAX-631"
"PSPRDESX10","PMAX-631"
"PSPRDESX11","PMAX-631"
"PSPRDESX12","PMAX-631"
"PSPRDESX13","PMAX-631"
"PSPRDESX14","PMAX-631"
"PSPRDESX15","PMAX-631"
"PSPRDESX16","PMAX-631"
"PSPRDESX17","PMAX-631"
"PSPRDESX18","PMAX-631"
"PSPRDESX19","PMAX-631"
"PSPRDESX20","PMAX-631"
"PSPRDESX21","PMAX-631"
"PSPRDESX22","PMAX-631"
"PSPRDESX23","PMAX-631"
"PSPRDESX24","PMAX-631"
"PSPRDESX27","PMAX-631"
"PSPRDESX28","PMAX-631"
"PSPRDESX29","PMAX-631"
"PSPRDESX31","PMAX-631"
"PSPRDESX32","PMAX-631"
"PSPRDESX33","PMAX-631"
"PSTSTESX12","PMAX-631"
"PSTSTESX13","PMAX-631"
"SCHPRDGEN02","PMAX-631"
"SQLUPGDB01","PMAX-631"
"STOPRDAPP01","PMAX-631"
"STOPRDAPP02","PMAX-631"
"STOPRDAPP06","PMAX-631"
"STOTSTAPP01","PMAX-631"
"STOTSTNVME01","PMAX-631"
"UNIPRDDB03","PMAX-631"
"HG_PSPRDESX_GK","PMAX-630"
"BSSWCDB04","PMAX-630"
"BSSWCDB06","PMAX-630"
"DBTPRDDB02","PMAX-630"
"DBTPRDDB02_1","PMAX-630"
"FRPRDDB03","PMAX-630"
"FRPRDDB04","PMAX-630"
"KKGNSTST03","PMAX-630"
"KKPRDDB02","PMAX-630"
"KKPRDDB03","PMAX-630"
"KKPRDDB04","PMAX-630"
"KKPRDDB05","PMAX-630"
"KKPRDDB06","PMAX-630"
"KMPPRDDB01","PMAX-630"
"KMPPRDDB02","PMAX-630"
"KMPPRDDB05","PMAX-630"
"PSPRDESX10","PMAX-630"
"PSPRDESX11","PMAX-630"
"PSPRDESX12","PMAX-630"
"PSPRDESX23","PMAX-630"
"PSPRDESX24","PMAX-630"
"PSPRDESX27","PMAX-630"
"PSPRDESX33","PMAX-630"
"STOPRDAPP01","PMAX-630"
"STOPRDAPP02","PMAX-630"
"STOPRDAPP06","PMAX-630"
"STOTSTAPP01","PMAX-630"
"STOTSTAPP02","PMAX-630"
"STOTSTNVM01","PMAX-630"
"UNIPRDDB03","PMAX-630"
"ALOPRDKFK13","134"
"BTPRDLX","479"
"BTPRDLX13","134"
"BTPRDLX1314_CMD","479"
"BTPRDMGT01","479"
"BTPRDVIO01","115"
"CBDEVESB01","115"
"CBPRDARC01","893"
"CBPRDARC01_114","114"
"CBPRDARC05","479"
"CBPRDARC07","893"
"CBPRDARC07_114","114"
"CBPRDDB05","479"
"CBTSTAPP04","115"
"CBTSTFTM","115"
"CBTSTGEN02","115"
"CFRPRDRAC01","115"
"CFRPRDRAC02","479"
"CHPRDAPP01","479"
"CHTSTDB01","115"
"CLESXPRDGEN02","479"
"CLWPRDGENGPU1001","479"
"CLWPRDGENGPU1002","115"
"CSGENMST01","134"
"CSPRDMGT01","479"
"CSPRDRHV01","115"
"CSPRDRHV03","115"
"CSPRDRHV05","115"
"CSPRDRHV06","115"
"CSTSTENT01","134"
"CSTSTENT02","134"
"CTMDEVDB01","479"
"CTMPRDAPP01","479"
"CTMPRDAPP02","479"
"CTMPRDDMG01","479"
"CTMTSTDB01","479"
"DEMPRDAPP01","479"
"DEMPRDAPP01_NEW","479"
"DMPRDAPP03","115"
"DUMMY_GADHOST","114"
"EBSTSTAPP21","115"
"EBSTSTDB21","115"
"EBSTSTDMZ21","115"
"ECMPRDRAC03","479"
"ECMPRDRAC04","479"
"ECMTSTRAC01","893"
"ECMTSTRAC01_114","114"
"ECMTSTRAC02","893"
"ECMTSTRAC02_114","114"
"ELKPRDDAT02","479"
"ENXCBTSTDB07","134"
"ENXCBTSTRAC01","134"
"ENXCBTSTRAC02","134"
"ENXCBTSTRAC03","134"
"ENXCBTSTRAC04","134"
"ENXCSGENMST01","134"
"ENXECMTSTRAC01","134"
"ENXECMTSTRAC02","134"
"ENXEDTSTDB01","134"
"ENXGENTSTRAC01","134"
"ENXGENTSTRAC02","134"
"ENXHCETSTRAC01","134"
"ENXHCETSTRAC02","134"
"ENXIDMTSTRAC01","134"
"ENXIDMTSTRAC02","134"
"ENXODITSTDB01","134"
"ENXODTSTDB01","134"
"ENXPRDESX0102","134"
"ENXPRDLX01","134"
"ENXPRDLX02","134"
"ENXPSPRDESX","134"
"ENXYTSTSTDB01","134"
"FBPRDESX_CMD","479"
"FBPRDESX84","134"
"FBPRDVM_A_1","115"
"FBPRDVM_A_2","115"
"FBPRDVM_CMD","893"
"FBPRDVM_E_1","115"
"FBPRDVM_E_2","115"
"FBPRDVM_TELECOM","115"
"FBPRDVM44","115"
"FBPRDVM52","115"
"FEHLTPRDDB01","134"
"FEHLTPRDDB02","134"
"FEPRDDB0102","115"
"FEPRDDB03","115"
"FEPRDDB04","115"
"FEPRDVM_UNIX","479"
"FEPRDVM_WIN","479"
"FFPRDDB0304","479"
"FFTSTDB05","479"
"FRAPRDCLN05","479"
"FRAPRDCLN06","134"
"GAD114_QUORUM","115"
"GAD893_QUORUM","115"
"GENPRDRAC01_P10_TEST","134"
"GGTSTDB01","115"
"GRLPRDAPP02","479"
"HCETSTRAC01","115"
"HCETSTRAC02","115"
"HDIDPROVISIONEDHOSTGROUP","479"
"HDIDPROVISIONEDHOSTGROUP_RG1","893"
"HG_ALOPRDKFK10","479"
"HG_BTPRDMGT07","479"
"HG_CBPRDESI02","479"
"HG_CFRPRDRAC01","134"
"HG_CFRPRDRAC02","134"
"HG_COMMAND_DEVICE","134"
"HG_ECMPRDRAC01","479"
"HG_ECMPRDRAC02","479"
"HG_EDTSTDB01","115"
"HG_EFKEPPRDVM","479"
"HG_EFKEPPRDVM_UNIX","479"
"HG_ENXBTPRDMGT01","134"
"HG_ENXCSPRDMGT01","134"
"HG_ENXSCETSTDB01","134"
"HG_FBPRDVM","134"
"HG_FBPRDVM_SQL","479"
"HG_FEDWPRDDB01","134"
"HG_FEPRDVM","134"
"HG_FFPRDESX","479"
"HG_IDMPRDRAC01","134"
"HG_IDMPRDRAC02","134"
"HG_IFMTSTDB01","479"
"HG_PGMTSTRAC01","479"
"HG_PGMTSTRAC02","479"
"HG_SFDPRDRAC01","134"
"HG_SFDPRDRAC02","134"
"HG_SFDPRDRAC03","134"
"HG_SFDPRDRAC04","134"
"HG_STOPRDAPP03","893"
"HG_UCMPRDDB01","479"
"HKPRDDB01","479"
"HKPRDDB02","115"
"HMNDEVAPP03","115"
"HMNDEVDB03","115"
"HMNPREAPP03","479"
"HMNPREAPP04","479"
"HMNPREDB03","479"
"HMNTSTAPP03","115"
"HMNTSTAPP04","115"
"HMNTSTDB03","115"
"IFSDEVAPP01","115"
"IFSPRDAPP01","479"
"IFSPRDWRK01","479"
"IFSPRDWRK02","479"
"IFSPRDWRK03","479"
"IFSPRDWRK04","479"
"IFSPRDWRK05","479"
"IFSPRDWRK06","479"
"IFSPRDWRK07","479"
"IFSPRDWRK08","479"
"IFSTSTAPP01","115"
"IFSTSTWRK01","115"
"IFSTSTWRK02","115"
"IFSTSTWRK03","115"
"INBPRDAPP03_TEST","893"
"SFDPRDDB07","114"
"KSACBTSTDB01","134"
"KSACBTSTDB02","134"
"KSAEDTSTDB01","134"
"LOGPRDAPP03","115"
"LOGPRDAPP08","115"
"MIDDEVAPP01","479"
"MIDTSTAPP01","115"
"MIDTSTAPP02","115"
"MSGSPRDCAS11","479"
"MSGSPRDEXC01","479"
"MSGSPRDEXC02","479"
"MSGSPRDEXC03","479"
"MSGSPRDEXC04","479"
"MSGSPRDEXC05","479"
"MSGSPRDEXC06","479"
"MSGSPRDEXC07","479"
"MSGSPRDEXC08","479"
"MSGSPRDEXC09","479"
"ODIPRDDB02","479"
"ODITSTDB02","115"
"ODPRDDB07","893"
"PSTSTDB04","479"
"SCEARCDB01","479"
"SCEDEVAPP02","479"
"SCEPRDAPP04","479"
"SCEPRDAPP05","479"
"SCEPRDAPP06","479"
"SCEPRDAPP07","479"
"SCEPRDAPP08","479"
"SCEPRDDB05","479"
"SCETSTAPP02","115"
"SCETSTAPP04","115"
"SCETSTAPP05","115"
"SCETSTDB02","479"
"SCMPRDDB02","479"
"SFDDEVDB01","115"
"SFDTSTRAC02","115"
"SFDTSTRAC03","115"
"SFDTSTRAC04","115"
"SIMPRDESX01","134"
"SIMPRDESX02","134"
"SIMPRDESX03","134"
"STOTSTAPP01","114"
"STOTSTAPP02","479"
"SWPRDMQ04","115"
"SWPRDMQ05","115"
"SWTSTMGW01","115"
"SWTSTMGW02","115"
"SWTSTMQ04","115"
"SWTSTMQ05","115"
"TRHPRDAPP01","479"
"TRHPRDAPP02","479"
"UCMPRDDB03","115"
"VDIHORIZON8_VM","115"
"VIOTSTGEN03","114"
"VPSTSTRAC01","479"
"VPSTSTRAC02","479"
"VPSTSTRAC03","479"
"VPSTSTRAC04","479"
"WISEPRDDB01","134"
"BTDRCLX_CMD","487"
"CBDRCTSTDB01","487"
"CFRDRCRAC01","487"
"CFRDRCRAC0102","011"
"CFRDRCRAC02","487"
"CLESXDRCGEN","487"
"CLWDRCGENGPU1003","487"
"CTMDRCDB01","487"
"EBSDRCDB21","487"
"ECMDRCDB01","487"
"ECMDRCRAC03","487"
"ECMDRCRAC04","487"
"EDDRCGEN03","487"
"ES","487"
"ESRDRCCLN07","487"
"ESRDRCCLN09","011"
"ESRDRCCLN13","487"
"FEDRCDB01","487"
"FEDRCDB02","487"
"GENDRCRAC","011"
"GENDRCRAC01","487"
"GENDRCRAC01_PHY","487"
"GENDRCRAC02","487"
"GENDRCRAC02_PHY","487"
"GENDRCTSTDB01_NPIV_01","487"
"GGDRCDB0102","487"
"HG_BTDRCLX","011"
"HG_BTDRCMGT01","011"
"HG_CBDRCARC01","833"
"HG_CBDRCRES01","487"
"HG_CCDRCGEN01","011"
"HG_COMMAND_DEVICE","833"
"HG_CSDRCMGT01","011"
"HG_EFKEPDRCVM0102","011"
"HG_FB_NICE_DRCVM","011"
"HG_FEDRCVM0102","487"
"HG_FRADRCCLN03","487"
"HG_HMNDRCDB01","833"
"HG_LOGDRCAPP02","011"
"HG_LOGDRCAPP03","011"
"HG_MBDRCCLN02","487"
"HG_SIMDRCESX0102","011"
"HG_STODRCGEN02","011"
"HG_UNIDRCDB02","011"
"HG_UNIDRCDB01","011"
"HG_YTSDRCRES01","487"
"IDMDRCDB01","487"
"IDMDRCDB02","487"
"INBSESDRCCLN05","487"
"KFTDRCRAC01","833"
"KFTDRCRAC02","487"
"OCMDRCRAC01","487"
"OCMDRCRAC02","487"
"ODIDRCDB02","487"
"PSDRCESX","487"
"STODRCGEN01","487"
"STODRCGEN02","487"
"SWDRCMGW01","487"
"SWDRCMQ02","487"
"TNGDRCRAC01","487"
"TNGDRCRAC02","487"
"YTSDRCDB02","487"
