"Lokasyon","Kabinet","Volume","Size (TB)","Serial"
"Istanbul","PURE_008","KFTPRDRAC_01","0.016","E7F099B2420D45DE00011BDD"
"Istanbul","PURE_008","KFTPRDRAC_03","0.016","E7F099B2420D45DE00011BDF"
"Istanbul","PURE_008","ELKPRDDAT11_01","4","E7F099B2420D45DE00011C23"
"Istanbul","PURE_008","ELKPRDDAT11_02","4","E7F099B2420D45DE00011C24"
"Istanbul","PURE_008","ELKPRDDAT11_03","4","E7F099B2420D45DE00011C25"
"Istanbul","PURE_008","ELKPRDDAT11_04","4","E7F099B2420D45DE00011C26"
"Istanbul","PURE_008","ELKPRDDAT11_05","4","E7F099B2420D45DE00011C27"
"Istanbul","PURE_008","ELKPRDDAT11_06","5","E7F099B2420D45DE00011C28"
"Istanbul","PURE_008","BTPRDOPVIRT02_01","1","E7F099B2420D45DE00011C60"
"Istanbul","PURE_008","BTPRDOPVIRT03_01","1","E7F099B2420D45DE00011C61"
"Istanbul","PURE_008","BTPRDOPVIRT01_01","1","E7F099B2420D45DE00011C62"
"Istanbul","PURE_008","GENTSTRAC01_01","0.195","E7F099B2420D45DE00011C63"
"Istanbul","PURE_008","GENTSTRAC01_02","0.195","E7F099B2420D45DE00011C64"
"Istanbul","PURE_008","GENTSTRAC01_03","0.119","E7F099B2420D45DE00011C65"
"Istanbul","PURE_008","GENTSTRAC01_04","0.119","E7F099B2420D45DE00011C66"
"Istanbul","PURE_008","GENTSTRAC01_05","0.119","E7F099B2420D45DE00011C67"
"Istanbul","PURE_008","GENTSTRAC01_06","0.119","E7F099B2420D45DE00011C68"
"Istanbul","PURE_008","GENTSTRAC01_07","0.119","E7F099B2420D45DE00011C69"
"Istanbul","PURE_008","GENTSTRAC01_08","0.119","E7F099B2420D45DE00011C6A"
"Istanbul","PURE_008","GENTSTRAC01_09","0.119","E7F099B2420D45DE00011C6B"
"Istanbul","PURE_008","GENTSTRAC01_10","0.119","E7F099B2420D45DE00011C6C"
"Istanbul","PURE_008","GENTSTRAC01_11","0.119","E7F099B2420D45DE00011C6D"
"Istanbul","PURE_008","GENTSTRAC01_12","0.119","E7F099B2420D45DE00011C6E"
"Istanbul","PURE_008","GENTSTRAC01_13","0.119","E7F099B2420D45DE00011C6F"
"Istanbul","PURE_008","GENTSTRAC01_14","0.119","E7F099B2420D45DE00011C70"
"Istanbul","PURE_008","GENTSTRAC01_15","0.119","E7F099B2420D45DE00011C71"
"Istanbul","PURE_008","GENTSTRAC01_16","0.119","E7F099B2420D45DE00011C72"
"Istanbul","PURE_008","GENTSTRAC01_17","0.119","E7F099B2420D45DE00011C73"
"Istanbul","PURE_008","GENTSTRAC01_18","0.119","E7F099B2420D45DE00011C74"
"Istanbul","PURE_008","GENTSTRAC01_19","0.119","E7F099B2420D45DE00011C75"
"Istanbul","PURE_008","GENTSTRAC02_01","0.195","E7F099B2420D45DE00011C76"
"Istanbul","PURE_008","GENTSTRAC02_02","0.195","E7F099B2420D45DE00011C77"
"Istanbul","PURE_008","GENTSTRAC02_03","0.119","E7F099B2420D45DE00011C78"
"Istanbul","PURE_008","GENTSTRAC02_04","0.119","E7F099B2420D45DE00011C79"
"Istanbul","PURE_008","GENTSTRAC02_05","0.119","E7F099B2420D45DE00011C7A"
"Istanbul","PURE_008","GENTSTRAC02_06","0.119","E7F099B2420D45DE00011C7B"
"Istanbul","PURE_008","GENTSTRAC02_07","0.119","E7F099B2420D45DE00011C7C"
"Istanbul","PURE_008","GENTSTRAC02_08","0.119","E7F099B2420D45DE00011C7D"
"Istanbul","PURE_008","GENTSTRAC02_09","0.119","E7F099B2420D45DE00011C7E"
"Istanbul","PURE_008","GENTSTRAC02_10","0.119","E7F099B2420D45DE00011C7F"
"Istanbul","PURE_008","GENTSTRAC02_11","0.119","E7F099B2420D45DE00011C80"
"Istanbul","PURE_008","GENTSTRAC02_12","0.119","E7F099B2420D45DE00011C81"
"Istanbul","PURE_008","GENTSTRAC02_13","0.119","E7F099B2420D45DE00011C82"
"Istanbul","PURE_008","GENTSTRAC02_14","0.119","E7F099B2420D45DE00011C83"
"Istanbul","PURE_008","GENTSTRAC02_15","0.119","E7F099B2420D45DE00011C84"
"Istanbul","PURE_008","GENTSTRAC02_16","0.119","E7F099B2420D45DE00011C85"
"Istanbul","PURE_008","GENTSTRAC02_17","0.119","E7F099B2420D45DE00011C86"
"Istanbul","PURE_008","GENTSTRAC02_18","0.119","E7F099B2420D45DE00011C87"
"Istanbul","PURE_008","GENTSTRAC02_19","0.119","E7F099B2420D45DE00011C88"
"Istanbul","PURE_008","GENTSTRAC0102_01","2","E7F099B2420D45DE00011C89"
"Istanbul","PURE_008","GENTSTRAC0102_02","2","E7F099B2420D45DE00011C8A"
"Istanbul","PURE_008","GENTSTRAC0102_03","2","E7F099B2420D45DE00011C8B"
"Istanbul","PURE_008","GENTSTRAC0102_04","2","E7F099B2420D45DE00011C8C"
"Istanbul","PURE_008","GENTSTRAC0102_05","2","E7F099B2420D45DE00011C8D"
"Istanbul","PURE_008","GENTSTRAC0102_06","2","E7F099B2420D45DE00011C8E"
"Istanbul","PURE_008","GENTSTRAC0102_07","2","E7F099B2420D45DE00011C8F"
"Istanbul","PURE_008","GENTSTRAC0102_08","2","E7F099B2420D45DE00011C90"
"Istanbul","PURE_008","GENTSTRAC0102_09","2","E7F099B2420D45DE00011C91"
"Istanbul","PURE_008","GENTSTRAC0102_10","2","E7F099B2420D45DE00011C92"
"Istanbul","PURE_008","GENTSTRAC0102_11","2","E7F099B2420D45DE00011C93"
"Istanbul","PURE_008","GENTSTRAC0102_12","2","E7F099B2420D45DE00011C94"
"Istanbul","PURE_008","GENTSTRAC0102_13","2","E7F099B2420D45DE00011C95"
"Istanbul","PURE_008","GENTSTRAC0102_14","2","E7F099B2420D45DE00011C96"
"Istanbul","PURE_008","GENTSTRAC0102_15","2","E7F099B2420D45DE00011C97"
"Istanbul","PURE_008","GENTSTRAC0102_16","2","E7F099B2420D45DE00011C98"
"Istanbul","PURE_008","GENTSTRAC0102_17","2","E7F099B2420D45DE00011C99"
"Istanbul","PURE_008","GENTSTRAC0102_18","2","E7F099B2420D45DE00011C9A"
"Istanbul","PURE_008","GENTSTRAC0102_19","2","E7F099B2420D45DE00011C9B"
"Istanbul","PURE_008","GENTSTRAC0102_20","2","E7F099B2420D45DE00011C9C"
"Istanbul","PURE_008","GENTSTRAC0102_21","2","E7F099B2420D45DE00011C9D"
"Istanbul","PURE_008","GENTSTRAC0102_22","2","E7F099B2420D45DE00011C9E"
"Istanbul","PURE_008","GENTSTRAC0102_23","2","E7F099B2420D45DE00011C9F"
"Istanbul","PURE_008","GENTSTRAC0102_24","2","E7F099B2420D45DE00011CA0"
"Istanbul","PURE_008","GENTSTRAC0102_25","2","E7F099B2420D45DE00011CA1"
"Istanbul","PURE_008","GENTSTRAC0102_26","2","E7F099B2420D45DE00011CA2"
"Istanbul","PURE_008","GENTSTRAC0102_27","2","E7F099B2420D45DE00011CA3"
"Istanbul","PURE_008","GENTSTRAC0102_28","2","E7F099B2420D45DE00011CA4"
"Istanbul","PURE_008","GENTSTRAC0102_29","2","E7F099B2420D45DE00011CA5"
"Istanbul","PURE_008","GENTSTRAC0102_30","2","E7F099B2420D45DE00011CA6"
"Istanbul","PURE_008","GENTSTRAC0102_31","2","E7F099B2420D45DE00011CA7"
"Istanbul","PURE_008","GENTSTRAC0102_32","0.016","E7F099B2420D45DE00011CA8"
"Istanbul","PURE_008","GENTSTRAC0102_33","0.127","E7F099B2420D45DE00011CA9"
"Istanbul","PURE_008","ALMPRDCLN01_01","2","E7F099B2420D45DE00011CAA"
"Istanbul","PURE_008","GENTSTRAC01_20","0.293","E7F099B2420D45DE00011CAC"
"Istanbul","PURE_008","GENTSTRAC01_21","0.488","E7F099B2420D45DE00011CAD"
"Istanbul","PURE_008","GENTSTRAC01_22","0.488","E7F099B2420D45DE00011CAE"
"Istanbul","PURE_008","GENTSTRAC01_23","0.488","E7F099B2420D45DE00011CAF"
"Istanbul","PURE_008","GENTSTRAC01_24","0.488","E7F099B2420D45DE00011CB0"
"Istanbul","PURE_008","GENTSTRAC01_25","1","E7F099B2420D45DE00011CB1"
"Istanbul","PURE_008","GENTSTRAC01_26","1","E7F099B2420D45DE00011CB2"
"Istanbul","PURE_008","GENTSTRAC01_27","1","E7F099B2420D45DE00011CB3"
"Istanbul","PURE_008","GENTSTRAC01_28","1","E7F099B2420D45DE00011CB4"
"Istanbul","PURE_008","GENTSTRAC01_29","1","E7F099B2420D45DE00011CB5"
"Istanbul","PURE_008","GENTSTRAC01_30","1","E7F099B2420D45DE00011CB6"
"Istanbul","PURE_008","GENTSTRAC01_31","1","E7F099B2420D45DE00011CB7"
"Istanbul","PURE_008","GENTSTRAC01_32","1","E7F099B2420D45DE00011CB8"
"Istanbul","PURE_008","GENTSTRAC01_33","1","E7F099B2420D45DE00011CB9"
"Istanbul","PURE_008","GENTSTRAC01_34","1","E7F099B2420D45DE00011CBA"
"Istanbul","PURE_008","GENTSTRAC02_20","0.293","E7F099B2420D45DE00011CBB"
"Istanbul","PURE_008","GENTSTRAC02_21","0.488","E7F099B2420D45DE00011CBC"
"Istanbul","PURE_008","GENTSTRAC02_22","0.488","E7F099B2420D45DE00011CBD"
"Istanbul","PURE_008","GENTSTRAC02_23","0.488","E7F099B2420D45DE00011CBE"
"Istanbul","PURE_008","GENTSTRAC02_24","0.488","E7F099B2420D45DE00011CBF"
"Istanbul","PURE_008","SEATSTRAC01_01","0.293","E7F099B2420D45DE00011CC2"
"Istanbul","PURE_008","SEATSTRAC01_02","0.293","E7F099B2420D45DE00011CC3"
"Istanbul","PURE_008","SEATSTRAC02_01","0.293","E7F099B2420D45DE00011CC4"
"Istanbul","PURE_008","SEATSTRAC02_02","0.293","E7F099B2420D45DE00011CC5"
"Istanbul","PURE_008","SEATSTRAC01_03","0.488","E7F099B2420D45DE00011CC6"
"Istanbul","PURE_008","SEATSTRAC01_04","0.488","E7F099B2420D45DE00011CC7"
"Istanbul","PURE_008","SEATSTRAC02_03","0.488","E7F099B2420D45DE00011CC8"
"Istanbul","PURE_008","SEATSTRAC02_04","0.488","E7F099B2420D45DE00011CC9"
"Istanbul","PURE_008","SEATSTRAC_ASM_01","2","E7F099B2420D45DE00011CCA"
"Istanbul","PURE_008","ELKPRDDAT11_07","2","E7F099B2420D45DE00011CDD"
"Istanbul","PURE_008","ELKPRDDAT11_08","2","E7F099B2420D45DE00011CDE"
"Istanbul","PURE_008","ODIPRDAPP02_OS","0.293","E7F099B2420D45DE00011CDF"
"Istanbul","PURE_008","ECMPRDRAC04_06","0.293","E7F099B2420D45DE00011CE0"
"Istanbul","PURE_008","ECMPRDRAC03_06","0.293","E7F099B2420D45DE00011CE1"
"Istanbul","PURE_008","TNGPRDRAC0102_01","0.016","E7F099B2420D45DE00011CE2"
"Istanbul","PURE_008","TNGPRDRAC0102_02","0.016","E7F099B2420D45DE00011CE3"
"Istanbul","PURE_008","FBPRDESX_SQL_32","7","E7F099B2420D45DE000120DC"
"Istanbul","PURE_008","SEAPRDARC01_OS","0.293","E7F099B2420D45DE000120DD"
"Istanbul","PURE_008","SEAPRDARC01_FS","0.586","E7F099B2420D45DE000120DE"
"Istanbul","PURE_008","SEAPRDARC01_ASM_00","2","E7F099B2420D45DE000120DF"
"Istanbul","PURE_008","SEAPRDARC01_ASM_01","2","E7F099B2420D45DE000120E0"
"Istanbul","PURE_008","SEAPRDARC01_ASM_02","2","E7F099B2420D45DE000120E1"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_00","2","E7F099B2420D45DE000120E2"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_01","2","E7F099B2420D45DE000120E3"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_02","2","E7F099B2420D45DE000120E4"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_03","2","E7F099B2420D45DE000120E5"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_04","2","E7F099B2420D45DE000120E6"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_05","2","E7F099B2420D45DE000120E7"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_06","2","E7F099B2420D45DE000120E8"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_07","2","E7F099B2420D45DE000120E9"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_08","2","E7F099B2420D45DE000120EA"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_09","2","E7F099B2420D45DE000120EB"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_10","2","E7F099B2420D45DE000120EC"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_11","2","E7F099B2420D45DE000120ED"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_12","2","E7F099B2420D45DE000120EE"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_13","2","E7F099B2420D45DE000120EF"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_14","2","E7F099B2420D45DE000120F0"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_15","2","E7F099B2420D45DE000120F1"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_16","2","E7F099B2420D45DE000120F2"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_17","2","E7F099B2420D45DE000120F3"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_18","2","E7F099B2420D45DE000120F4"
"Istanbul","PURE_008","GENTSTRAC0102_DATA_19","2","E7F099B2420D45DE000120F5"
"Istanbul","PURE_008","FBPRDESX_SQL_33","7","E7F099B2420D45DE00012112"
"Istanbul","PURE_008","FBPRDESX_SQL_34","7","E7F099B2420D45DE00012113"
"Istanbul","PURE_008","FBPRDESX_SQL_35","7","E7F099B2420D45DE00012114"
"Istanbul","PURE_008","FBPRDESX_SQL_36","7","E7F099B2420D45DE00012115"
"Istanbul","PURE_008","FBPRDESX_SQL_37","7","E7F099B2420D45DE00012116"
"Istanbul","PURE_008","FBPRDESX_SQL_38","7","E7F099B2420D45DE00012117"
"Istanbul","PURE_008","FBPRDESX_SQL_40","7","E7F099B2420D45DE00012119"
"Istanbul","PURE_008","FBPRDESX_SQL_41","7","E7F099B2420D45DE0001211A"
"Istanbul","PURE_008","FBPRDESX_SQL_42","7","E7F099B2420D45DE0001211B"
"Istanbul","PURE_008","FBPRDESX_SQL_43","7","E7F099B2420D45DE0001211C"
"Istanbul","PURE_008","FBPRDESX_SQL_44","7","E7F099B2420D45DE0001211D"
"Istanbul","PURE_008","FBPRDESX_SQL_45","7","E7F099B2420D45DE0001211E"
"Istanbul","PURE_008","FBPRDESX_SQL_46","7","E7F099B2420D45DE0001211F"
"Istanbul","PURE_008","FBPRDESX_SQL_47","7","E7F099B2420D45DE00012120"
"Istanbul","PURE_008","FBPRDESX_SQL_48","7","E7F099B2420D45DE00012121"
"Istanbul","PURE_008","FBPRDESX_SQL_50","7","E7F099B2420D45DE00012123"
"Istanbul","PURE_008","FBPRDESX_SQL_51","7","E7F099B2420D45DE00012124"
"Istanbul","PURE_008","FBPRDESX_SQL_52","7","E7F099B2420D45DE00012125"
"Istanbul","PURE_008","FBPRDESX_SQL_53","7","E7F099B2420D45DE00012126"
"Istanbul","PURE_008","FBPRDESX_SQL_54","9","E7F099B2420D45DE00012127"
"Istanbul","PURE_008","FBPRDESX_SQL_56","7","E7F099B2420D45DE00012129"
"Istanbul","PURE_008","FBPRDESX_SQL_57","7","E7F099B2420D45DE0001212A"
"Istanbul","PURE_008","FBPRDESX_SQL_58","7","E7F099B2420D45DE0001212B"
"Istanbul","PURE_008","FBPRDESX_SQL_59","7","E7F099B2420D45DE0001212C"
"Istanbul","PURE_008","FEPRDVM_UNIX_00","5","E7F099B2420D45DE0001212D"
"Istanbul","PURE_008","FEPRDVM_UNIX_01","5","E7F099B2420D45DE0001212E"
"Istanbul","PURE_008","FEPRDVM_UNIX_02","5","E7F099B2420D45DE0001212F"
"Istanbul","PURE_008","FEPRDVM_UNIX_03","5","E7F099B2420D45DE00012130"
"Istanbul","PURE_008","FEPRDVM_UNIX_04","5","E7F099B2420D45DE00012131"
"Istanbul","PURE_008","FEPRDVM_UNIX_06","10","E7F099B2420D45DE00012133"
"Istanbul","PURE_008","ALMPRDCLN01_02","6","E7F099B2420D45DE00012139"
"Istanbul","PURE_008","SEATSTRAC_VOTE_01","0.015","E7F099B2420D45DE0001218B"
"Istanbul","PURE_008","SEATSTRAC_VOTE_02","0.015","E7F099B2420D45DE0001218C"
"Istanbul","PURE_008","PSPRDESX_1","8","E7F099B2420D45DE00012865"
"Istanbul","PURE_008","PSPRDESX_2","8","E7F099B2420D45DE00012866"
"Istanbul","PURE_008","PSPRDESX_3","8","E7F099B2420D45DE00012867"
"Istanbul","PURE_008","PSPRDESX_4","8","E7F099B2420D45DE00012E65"
"Istanbul","PURE_008","PSPRDESX_5","8","E7F099B2420D45DE00012E66"
"Istanbul","PURE_008","PSPRDESX_6","8","E7F099B2420D45DE000132AE"
"Istanbul","PURE_008","PSPRDESX_7","8","E7F099B2420D45DE000132AF"
"Istanbul","PURE_008","PSPRDESX_8","10","E7F099B2420D45DE000132B0"
"Istanbul","PURE_008","ECMPRDRAC0304_42","1","E7F099B2420D45DE00015F2D"
"Istanbul","PURE_008","ECMPRDRAC0304_43","1","E7F099B2420D45DE00015F2E"
"Istanbul","PURE_008","ECMPRDRAC0304_44","1","E7F099B2420D45DE00015F2F"
"Istanbul","PURE_008","ECMPRDRAC0304_45","1","E7F099B2420D45DE00015F30"
"Istanbul","PURE_008","ECMPRDRAC0304_46","1","E7F099B2420D45DE00015F31"
"Istanbul","PURE_008","ECMPRDRAC0304_47","1","E7F099B2420D45DE00015F32"
"Istanbul","PURE_008","ECMPRDRAC0304_48","1","E7F099B2420D45DE00015F33"
"Istanbul","PURE_008","ECMPRDRAC0304_49","1","E7F099B2420D45DE00015F34"
"Istanbul","PURE_008","ECMPRDRAC0304_50","1","E7F099B2420D45DE00015F35"
"Istanbul","PURE_008","ECMPRDRAC0304_51","1","E7F099B2420D45DE00015F36"
"Istanbul","PURE_008","SEAPRDARC01_ASM_03","2","E7F099B2420D45DE0001697B"
"Istanbul","PURE_008","SEAPRDARC01_ASM_04","2","E7F099B2420D45DE0001697C"
"Istanbul","PURE_008","SEAPRDARC01_ASM_05","2","E7F099B2420D45DE0001697D"
"Istanbul","PURE_008","SEAPRDARC01_ASM_06","2","E7F099B2420D45DE0001697E"
