"Lokasyon","Fabric","SwitchName","PortIndex","Slot","Port","Speed","State","Role","PortWWN","Alias","EncOut","CRC","DiscC3","DiscC3Level","SFP"
"Ankara","B","DR707FC197","196","5","4","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","197","5","5","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","198","5","6","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","199","5","7","64G","Online","Host","10:00:70:b7:e4:24:14:cc","Emulex PPN-10:00:70:b7:e4:24:14:cc",,,"7","warning",""
"Ankara","B","DR707FC197","200","5","8","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","201","5","9","64G","Online","Host","10:00:70:b7:e4:24:11:39","Emulex PPN-10:00:70:b7:e4:24:11:39",,,"0","",""
"Ankara","B","DR707FC197","202","5","10","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","203","5","11","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","204","5","12","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","205","5","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","206","5","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","207","5","15","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","208","5","16","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","209","5","17","64G","Online","Host","10:00:70:b7:e4:24:13:7e","Emulex PPN-10:00:70:b7:e4:24:13:7e",,,"9","warning",""
"Ankara","B","DR707FC197","210","5","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","211","5","19","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","212","5","20","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","213","5","21","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","214","5","22","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","215","5","23","64G","Online","Host","10:00:70:b7:e4:20:f4:de","0",,,"0","",""
"Ankara","B","DR707FC197","216","5","24","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","217","5","25","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","218","5","26","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","219","5","27","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","220","5","28","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","221","5","29","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","222","5","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","223","5","31","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","224","5","32","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","225","5","33","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","226","5","34","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","227","5","35","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","228","5","36","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","229","5","37","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","230","5","38","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","231","5","39","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","232","5","40","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","233","5","41","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","234","5","42","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","235","5","43","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","236","5","44","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","237","5","45","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","238","5","46","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","239","5","47","64G","Online","Host","10:00:70:b7:e4:24:11:21","2",,,"0","",""
"Ankara","B","DR707FC197","288","6","0","32G","Online","Host","28:f1:cc:bc:e3:01:6e:08","",,,"1","warning",""
"Ankara","B","DR707FC197","289","6","1","32G","Online","Host","28:f1:a8:d4:e0:5d:d4:a9","",,,"0","",""
"Ankara","B","DR707FC197","290","6","2","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","291","6","3","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","292","6","4","64G","Online","Host","10:00:5c:ed:8c:55:99:0c","Emulex PPN-10:00:5c:ed:8c:55:99:0c",,,"0","",""
"Ankara","B","DR707FC197","293","6","5","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","294","6","6","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","295","6","7","64G","Online","Host","10:00:70:b7:e4:24:13:5d","Emulex PPN-10:00:70:b7:e4:24:13:5d",,,"9","warning",""
"Ankara","B","DR707FC197","296","6","8","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","297","6","9","64G","Online","Host","10:00:70:b7:e4:24:11:ba","Emulex PPN-10:00:70:b7:e4:24:11:ba",,,"0","",""
"Ankara","B","DR707FC197","298","6","10","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","299","6","11","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","300","6","12","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","301","6","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","302","6","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","303","6","15","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","304","6","16","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","305","6","17","64G","Online","Host","10:00:70:b7:e4:20:f4:f9","Emulex PPN-10:00:70:b7:e4:20:f4:f9",,,"7","warning",""
"Ankara","B","DR707FC197","306","6","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","307","6","19","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","308","6","20","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","309","6","21","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","310","6","22","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","311","6","23","64G","Online","Host","10:00:70:b7:e4:20:f5:b4","0",,,"0","",""
"Ankara","B","DR707FC197","312","6","24","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","313","6","25","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","314","6","26","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","315","6","27","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","316","6","28","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","317","6","29","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","318","6","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","319","6","31","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","320","6","32","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","321","6","33","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","322","6","34","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","323","6","35","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","324","6","36","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","325","6","37","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","326","6","38","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","327","6","39","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","328","6","40","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","329","6","41","64G","Online","Host","10:00:70:b7:e4:20:f5:4b","2",,,"0","",""
"Ankara","B","DR707FC197","330","6","42","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","331","6","43","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","332","6","44","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","333","6","45","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","334","6","46","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","335","6","47","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","384","9","0","32G","Online","Host","29:01:a8:d4:e0:5d:d4:dc","",,,"0","",""
"Ankara","B","DR707FC197","385","9","1","32G","Online","Host","29:01:cc:bc:e3:01:6e:27","",,,"0","",""
"Ankara","B","DR707FC197","386","9","2","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","387","9","3","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","388","9","4","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","389","9","5","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","390","9","6","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","391","9","7","64G","Online","Host","10:00:70:b7:e4:24:12:60","Emulex PPN-10:00:70:b7:e4:24:12:60",,,"9","warning",""
"Ankara","B","DR707FC197","392","9","8","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","393","9","9","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","394","9","10","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","395","9","11","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","396","9","12","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","397","9","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","398","9","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","399","9","15","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","400","9","16","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","401","9","17","64G","Online","Host","10:00:70:b7:e4:24:10:f6","Emulex PPN-10:00:70:b7:e4:24:10:f6",,,"0","",""
"Ankara","B","DR707FC197","402","9","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","403","9","19","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","404","9","20","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","405","9","21","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","406","9","22","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","407","9","23","64G","Online","Host","10:00:70:b7:e4:20:f5:24","0",,,"0","",""
"Ankara","B","DR707FC197","408","9","24","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","409","9","25","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","410","9","26","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","411","9","27","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","412","9","28","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","413","9","29","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","414","9","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","415","9","31","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","416","9","32","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","417","9","33","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","418","9","34","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","419","9","35","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","420","9","36","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","421","9","37","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","422","9","38","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","423","9","39","64G","Mod_Inv","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","424","9","40","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","425","9","41","64G","Online","Host","10:00:70:b7:e4:11:7f:24","2",,,"0","",""
"Ankara","B","DR707FC197","426","9","42","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","427","9","43","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","428","9","44","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","429","9","45","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","430","9","46","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","431","9","47","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","480","10","0","32G","Online","Host","29:01:a8:d4:e0:5d:d4:a9","",,,"0","",""
"Ankara","B","DR707FC197","481","10","1","32G","Online","Host","29:01:cc:bc:e3:01:6e:08","",,,"0","",""
"Ankara","B","DR707FC197","482","10","2","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","483","10","3","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","484","10","4","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","485","10","5","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","486","10","6","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","487","10","7","64G","Online","Host","10:00:70:b7:e4:24:12:b1","Emulex PPN-10:00:70:b7:e4:24:12:b1",,,"4","warning",""
"Ankara","B","DR707FC197","488","10","8","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","489","10","9","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","490","10","10","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","491","10","11","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","492","10","12","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","493","10","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","494","10","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","495","10","15","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","496","10","16","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","497","10","17","64G","Online","Host","10:00:70:b7:e4:24:11:72","Emulex PPN-10:00:70:b7:e4:24:11:72",,,"0","",""
"Ankara","B","DR707FC197","498","10","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","499","10","19","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","500","10","20","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","501","10","21","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","502","10","22","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","503","10","23","64G","Online","Host","10:00:70:b7:e4:20:f5:4e","0",,,"0","",""
"Ankara","B","DR707FC197","504","10","24","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","505","10","25","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","506","10","26","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","507","10","27","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","508","10","28","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","509","10","29","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","510","10","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","511","10","31","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","512","10","32","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","513","10","33","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","514","10","34","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","515","10","35","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","516","10","36","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","517","10","37","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","518","10","38","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","519","10","39","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","520","10","40","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","521","10","41","64G","Online","Host","10:00:70:b7:e4:11:3f:36","2",,,"0","",""
"Ankara","B","DR707FC197","522","10","42","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","523","10","43","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","524","10","44","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","525","10","45","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","526","10","46","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","527","10","47","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","576","11","0","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","577","11","1","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","578","11","2","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","579","11","3","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","580","11","4","64G","Online","Host","10:00:5c:ed:8c:55:89:99","Emulex PPN-10:00:5c:ed:8c:55:89:99",,,"0","",""
"Ankara","B","DR707FC197","581","11","5","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","582","11","6","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","583","11","7","64G","Online","Host","10:00:70:b7:e4:24:12:81","Emulex PPN-10:00:70:b7:e4:24:12:81",,,"4","warning",""
"Ankara","B","DR707FC197","584","11","8","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","585","11","9","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","586","11","10","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","587","11","11","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","588","11","12","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","589","11","13","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","590","11","14","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","591","11","15","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","592","11","16","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","593","11","17","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","594","11","18","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","595","11","19","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","596","11","20","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","597","11","21","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","598","11","22","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","599","11","23","64G","Online","Host","10:00:70:b7:e4:20:f5:c6","0",,,"0","",""
"Ankara","B","DR707FC197","600","11","24","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","601","11","25","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","602","11","26","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","603","11","27","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","604","11","28","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","605","11","29","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","606","11","30","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","607","11","31","64G","No_Light","Free",,"",,,"0","",""
"Ankara","B","DR707FC197","608","11","32","64G","No_Light","Free",,"",,,"0","",""
